178;15;64
6;0;W
7;0;W
8;0;W
9;0;W
10;0;W
11;0;W
12;0;W
13;0;W
14;0;F
15;0;F
16;0;F
17;0;W
18;0;W
19;0;W
20;0;W
21;0;W
22;0;W
23;0;W
24;0;W
25;0;W
26;0;W
27;0;W
28;0;W
29;0;W
30;0;W
31;0;W
32;0;W
33;0;W
34;0;W
35;0;W
36;0;W
37;0;W
38;0;W
39;0;W
40;0;W
41;0;W
42;0;W
43;0;W
44;0;W
55;0;W
56;0;W
57;0;W
58;0;W
59;0;W
60;0;W
61;0;W
62;0;W
63;0;W
64;0;W
65;0;W
66;0;W
67;0;W
68;0;W
69;0;W
70;0;W
71;0;W
72;0;W
73;0;W
74;0;W
75;0;W
76;0;W
77;0;W
78;0;W
79;0;W
80;0;W
81;0;W
82;0;W
83;0;W
84;0;W
85;0;W
86;0;W
87;0;W
88;0;F
89;0;F
90;0;F
91;0;W
92;0;W
93;0;W
94;0;W
95;0;W
96;0;W
97;0;W
98;0;W
99;0;W
100;0;W
101;0;W
102;0;W
103;0;W
104;0;W
105;0;W
106;0;W
107;0;W
108;0;W
109;0;W
110;0;W
111;0;W
112;0;W
113;0;W
114;0;W
115;0;W
116;0;W
117;0;W
118;0;W
119;0;W
120;0;W
121;0;W
122;0;W
123;0;W
124;0;W
125;0;W
126;0;W
127;0;W
128;0;W
129;0;W
130;0;W
131;0;W
132;0;W
133;0;W
134;0;W
135;0;W
136;0;W
137;0;W
138;0;W
139;0;W
140;0;W
141;0;F
142;0;F
143;0;F
144;0;W
145;0;W
146;0;W
147;0;W
148;0;W
149;0;W
150;0;W
151;0;W
152;0;W
153;0;W
154;0;W
155;0;W
156;0;W
157;0;W
158;0;W
159;0;W
160;0;F
161;0;F
162;0;F
163;0;W
164;0;W
165;0;W
166;0;W
167;0;W
168;0;W
169;0;W
6;1;W
7;1;F
8;1;F
9;1;F
10;1;F
11;1;F
12;1;F
13;1;F
14;1;F
15;1;F
16;1;F
17;1;F
18;1;F
19;1;F
20;1;F
21;1;F
22;1;F
23;1;F
24;1;F
25;1;F
26;1;F
27;1;F
28;1;F
29;1;F
30;1;F
31;1;F
32;1;F
33;1;F
34;1;F
35;1;F
36;1;F
37;1;F
38;1;F
39;1;F
40;1;F
41;1;F
42;1;F
43;1;F
44;1;W
45;1;W
46;1;W
47;1;W
48;1;W
49;1;W
50;1;W
51;1;W
52;1;W
53;1;W
54;1;W
55;1;W
56;1;F
57;1;F
58;1;F
59;1;F
60;1;F
61;1;F
62;1;F
63;1;F
64;1;F
65;1;F
66;1;F
67;1;F
68;1;F
69;1;F
70;1;F
71;1;F
72;1;F
73;1;F
74;1;F
75;1;F
76;1;F
77;1;F
78;1;F
79;1;F
80;1;F
81;1;F
82;1;F
83;1;F
84;1;F
85;1;F
86;1;F
87;1;F
88;1;F
89;1;F
90;1;F
91;1;F
92;1;F
93;1;F
94;1;F
95;1;F
96;1;F
97;1;F
98;1;F
99;1;F
100;1;F
101;1;F
102;1;F
103;1;F
104;1;F
105;1;F
106;1;F
107;1;F
108;1;F
109;1;F
110;1;F
111;1;F
112;1;F
113;1;F
114;1;F
115;1;F
116;1;F
117;1;F
118;1;F
119;1;F
120;1;F
121;1;F
122;1;F
123;1;F
124;1;F
125;1;F
126;1;F
127;1;F
128;1;F
129;1;F
130;1;F
131;1;F
132;1;F
133;1;F
134;1;F
135;1;F
136;1;F
137;1;F
138;1;F
139;1;F
140;1;F
141;1;F
142;1;F
143;1;F
144;1;F
145;1;F
146;1;F
147;1;F
148;1;F
149;1;F
150;1;F
151;1;F
152;1;F
153;1;F
